Filename,PSNR,SSIM,MSE,MAE
image_test_6294.png,15.864756105047832,0.6483777317553509,0.025913399440384052,0.13575006
image_test_6294.png,14.5824135463671,0.5567993434411102,0.034814378398127045,0.16885161
image_test_6294.png,17.40313687113075,0.671347112106287,0.018183869791239766,0.112911046
image_test_6294.png,16.31722361290734,0.6678677591464806,0.023349502880386105,0.13042724
image_test_6294.png,14.214196683352515,0.6399598566024847,0.03789486215797845,0.17715406
image_test_6294.png,15.365516508821685,0.6733651892656249,0.029070222051307028,0.13894394
image_test_6294.png,16.920778888509847,0.6691310808457508,0.02031992549114146,0.12148647
image_test_6294.png,11.992914051804684,0.6167651147843689,0.06319876546988709,0.22722855
image_test_6294.png,16.013503365539005,0.6452299365988771,0.02504088440688951,0.14009884
image_test_6294.png,15.644642804082157,0.674004109727018,0.027260619412141116,0.13636991
image_test_6294.png,15.711787729752364,0.6456082585805593,0.02684239277984842,0.13564226
image_test_6294.png,16.171829612387132,0.5512836365568876,0.024144434541934427,0.1348735
image_test_6294.png,13.805001295508193,0.6408990023183571,0.04163895968153852,0.17768548
image_test_6294.png,22.053826111665632,0.6573317389026168,0.006231855703407863,0.05724239
image_test_6294.png,15.797942186540489,0.5376739558066499,0.02631514584617092,0.14158091
image_test_6294.png,16.48762123980291,0.6649240274728145,0.022451113013810354,0.12612715
image_test_6294.png,16.179040989350955,0.6561195964774067,0.024104376436366173,0.13205205
image_test_6294.png,15.05857403661144,0.601029613287744,0.031199138090746672,0.14967366
image_test_6294.png,15.560433008606454,0.6522430015545918,0.02779436133276406,0.14330724
image_test_6294.png,22.134662823303472,0.6725415534624208,0.006116932916347661,0.06551865
image_test_6294.png,15.704795664836988,0.6682076185403076,0.02688564336798955,0.13524587
image_test_6294.png,16.316318573487393,0.656052384954031,0.0233543692610288,0.12629588
image_test_6294.png,13.758981242076016,0.6406096304854184,0.04208253330377308,0.18083528
image_test_6294.png,13.432647328009272,0.6466375176535278,0.04536649918688791,0.19568385
image_test_6294.png,18.84542893233734,0.6975760731833079,0.013045391190527531,0.09626521
image_test_6294.png,14.28531974202151,0.6521154613614478,0.037279323765629924,0.16199765
image_test_6294.png,11.960012175362692,0.6355578920297631,0.06367937356663611,0.2366766
image_test_6294.png,13.996048618801854,0.6333388887841659,0.03984695488689065,0.16779134
image_test_6294.png,18.224916521332982,0.6548863802364487,0.015049024452678455,0.10153012
image_test_6294.png,16.12814444651505,0.6930993397766962,0.024388526125963622,0.12928751
image_test_6294.png,14.796330707557946,0.629014542534571,0.03314110076869744,0.15277225
image_test_6294.png,14.412077704031429,0.6553468023948932,0.03620697395417097,0.16402382
image_test_6294.png,13.912273105807703,0.6639977287960626,0.040623065159501134,0.17533386
image_test_6294.png,19.23347079624103,0.6374431376998642,0.011930342738030505,0.09027985
image_test_6294.png,20.52930638239005,0.6675768208316307,0.008852569841351271,0.06758699
image_test_6294.png,16.66113043471155,0.6334824661061756,0.021571828381779127,0.1247409
image_test_6294.png,13.161001186129596,0.6549978077439684,0.04829474545438672,0.20220047
image_test_6294.png,13.201174770753132,0.6196779256285606,0.04785006399313262,0.18714295
image_test_6294.png,16.557957095683825,0.6046297573898473,0.022090436141632426,0.12637767
image_test_6294.png,15.821269586738307,0.6871756858316778,0.02617417738395788,0.13936934
image_test_6294.png,11.984519468698654,0.6166167773168211,0.06332104203017003,0.23605332
image_test_6294.png,13.708159071583449,0.6450313283644556,0.04257788580453828,0.18444917
image_test_6294.png,20.731655530450716,0.7222293950587279,0.008449566862941382,0.07478727
image_test_6294.png,14.813700124311284,0.6490529691033302,0.033008819097771785,0.15339503
image_test_6294.png,14.171269442555857,0.6554316546756938,0.038271286001581896,0.18198916
image_test_6294.png,16.641123410805292,0.6980494609890013,0.02167143446700095,0.122443885
image_test_6294.png,15.231356217001938,0.6563360561213505,0.029982260852238,0.14464685
image_test_6294.png,14.610826500608564,0.6530716512432321,0.03458735487830468,0.1587309
image_test_6294.png,17.42168105231478,0.6807748711662573,0.018106391009324985,0.11391556
image_test_6294.png,19.88951514665216,0.6794861208240021,0.010257664380748575,0.07821514
image_test_6294.png,18.07502604046647,0.6866151247673123,0.015577486944816907,0.102908015
image_test_6294.png,13.490401255177371,0.6072751684698525,0.044767194077203754,0.18195876
image_test_6294.png,13.59820500663516,0.6583483302362566,0.04366962869780332,0.18193726
image_test_6294.png,15.610752241865464,0.6262564284641559,0.027474182313256663,0.14233509
image_test_6294.png,15.200670310653859,0.6362803594437767,0.03019485642732546,0.14564279
image_test_6294.png,16.712306906053453,0.5973257781422949,0.021319121730936166,0.12647206
image_test_6294.png,15.40323851172828,0.6183881427551094,0.028818816972418386,0.14572123
image_test_6294.png,16.49354567376344,0.6147684524703277,0.02242050717832516,0.12910256
image_test_6294.png,15.032291226644412,0.6845671573177768,0.031388522787666316,0.15443765
image_test_6294.png,14.885947287152202,0.6731517436711162,0.03246424231380718,0.14982207
image_test_6294.png,16.256171386142814,0.6388424220746466,0.02368006343116703,0.12875117
image_test_6294.png,13.748808268875718,0.6493529413326938,0.04218122354552728,0.17717728
image_test_6294.png,14.333984073915467,0.6687723317575756,0.036863926593804726,0.16539066
image_test_6294.png,11.756547943876425,0.6136597369322481,0.06673370014779922,0.23894016
image_test_6294.png,12.635234160155678,0.614621036191684,0.05451005045118626,0.20540637
image_test_6294.png,16.128660676028353,0.6634245171728568,0.024385627325896202,0.13452354
image_test_6294.png,15.262007485153116,0.6414839411626183,0.029771399565453254,0.14701961
image_test_6294.png,17.59361941019316,0.671484270072919,0.01740355856273773,0.111226365
image_test_6294.png,13.159528623096893,0.6399126982487071,0.04831112353838107,0.20906559
image_test_6294.png,15.23872560628645,0.6234331363357191,0.029931428155735233,0.15039498
image_test_6294.png,19.663481227818366,0.6890594586417143,0.010805674402900435,0.08497227
image_test_6294.png,19.032546496158314,0.6765808560167161,0.012495261527062845,0.09508182
image_test_6294.png,16.494828684127473,0.6577171562026782,0.022413884599488138,0.12788036
image_test_6294.png,15.892906845692663,0.6584794875484654,0.0257459733534496,0.13745797
image_test_6294.png,11.858028492581877,0.6200128119900418,0.06519242720669123,0.22842208
image_test_6294.png,16.387982391571498,0.6644590593558091,0.022972156211783803,0.12720712
image_test_6294.png,19.26251138898502,0.6672049623280083,0.011850832534528408,0.08780614
image_test_6294.png,17.15140722618883,0.6544194349268733,0.01926900446557387,0.11682039
image_test_6294.png,16.765488411789295,0.6298552660244745,0.021059650468001206,0.12231498
image_test_6294.png,14.164211682629002,0.6711246852273183,0.03833353158785188,0.1730686
image_test_6294.png,12.676357578311796,0.6501485680807377,0.05399632991156094,0.2149345
image_test_6294.png,14.57686062787567,0.6383761995760096,0.03485892076680829,0.17335814
image_test_6294.png,14.903221050991306,0.6545657029466039,0.03233537447777472,0.15597914
image_test_6294.png,10.90539362697745,0.5913941403653186,0.08118216653642271,0.26794052
image_test_6294.png,18.821066462896027,0.6542945148023354,0.01311877711942124,0.09441584
image_test_6294.png,16.80881860841795,0.6614381839522231,0.020850579948290978,0.12799399
image_test_6294.png,18.500118810112063,0.6618946309110565,0.014124989023062147,0.10306077
image_test_6294.png,14.157526052031448,0.6422224524111813,0.03839258856607807,0.1753501
image_test_6294.png,12.449557211312479,0.6245327605061219,0.05689109316921089,0.22829443
image_test_6294.png,15.854190884038486,0.636921132213164,0.025976516539835622,0.1311535
image_test_6294.png,18.339841694331216,0.6720480170101929,0.014656012629470354,0.10106924
image_test_6294.png,16.281215662777253,0.6726795076308314,0.02354390158529114,0.1296764
image_test_6294.png,21.887113150811636,0.6676797974255057,0.006475729284207411,0.060391378
image_test_6294.png,16.610784973460838,0.6326530068382077,0.021823354260069528,0.12655517
image_test_6294.png,14.526730431369678,0.67405389591619,0.03526362519258036,0.1606435
image_test_6294.png,15.564774345981881,0.6461533903785758,0.02776659114115968,0.13950662
image_test_6294.png,15.672215816064774,0.6489873705204057,0.027088092163439714,0.13891396
image_test_6294.png,15.917475680096778,0.5972246295879554,0.02560073487360051,0.137478
image_test_6294.png,18.59498285030407,0.703059655568895,0.013819798631402492,0.097310215
image_test_6294.png,13.21871591075121,0.6438732038511604,0.047657187516241706,0.1893578
image_test_6294.png,22.64208902949262,0.6730104533465391,0.005442408008922273,0.05490874
image_test_6294.png,23.485638788497173,0.6915969411249091,0.004481631264085859,0.05359015
image_test_6294.png,16.088808177878057,0.615711351304954,0.024610428885576255,0.13538635
image_test_6294.png,13.520900315810012,0.6452977769066812,0.04445391025703555,0.19261095
image_test_6294.png,16.26160066060196,0.627365050315918,0.02365047861253633,0.13111085
image_test_6294.png,15.202133992109081,0.6348067611593012,0.030184681717180254,0.14369437
image_test_6294.png,16.649692069445486,0.6722415025092939,0.021628718737584658,0.12388714
image_test_6294.png,15.047993013297521,0.6358706010628198,0.031275243428015215,0.15181717
image_test_6294.png,15.19830442351207,0.6243455411529168,0.030211310029077804,0.14773239
image_test_6294.png,15.614633786748797,0.6430016830706953,0.02744963799271222,0.14160912
image_test_6294.png,16.506542599590404,0.6878599853877322,0.02235351068411744,0.12854618
image_test_6294.png,14.47276257562647,0.48099927747300764,0.03570456468276283,0.17814097
image_test_6294.png,14.34016281903271,0.6518271169841722,0.03681151725738204,0.16665177
image_test_6294.png,17.25977433567464,0.6596910173326758,0.018794144707679608,0.116826095
image_test_6294.png,17.70714638800066,0.600847299001498,0.01695451462187246,0.11264298
image_test_6294.png,15.718994019938863,0.6675079255001605,0.026797889871121097,0.1393208
image_test_6294.png,14.14510000888917,0.6380384870492236,0.03850259482383656,0.1842801
image_test_6294.png,15.664061983182922,0.6528870533316831,0.0271389975416642,0.14098965
image_test_6294.png,14.675150557401455,0.6026542600234445,0.03407885104384332,0.16089343
image_test_6294.png,16.881132936275986,0.70104726709904,0.020506271655900726,0.11945948
image_test_6294.png,16.468663499297207,0.669901478609422,0.022549330399682918,0.12332749
image_test_6294.png,13.598612175700257,0.6471579481547989,0.043665534681153466,0.18516499
image_test_6294.png,14.941281029190476,0.6502762464924073,0.03205323717535194,0.15348703
image_test_6294.png,12.044577141998731,0.603599397392002,0.0624514154173272,0.23207489
image_test_6294.png,16.59054520044624,0.6594278855618211,0.021925296743832215,0.12523386
image_test_6294.png,16.336373503456787,0.657333759443415,0.02324677165206984,0.13155213
image_test_6294.png,17.187790995842146,0.6484737760349567,0.019108249372531777,0.116450444
image_test_6294.png,12.798040584151222,0.6345022766941243,0.05250442921936986,0.2032791
image_test_6294.png,15.687871039259111,0.6380272584315815,0.026990622190667994,0.13507983
image_test_6294.png,14.680192897239404,0.625944335409236,0.03403930703880571,0.15930305
image_test_6294.png,12.44504229108044,0.6223717123095834,0.056950267835153834,0.2114546
image_test_6294.png,17.10952135588407,0.6251387871397387,0.01945574495230986,0.12054818
image_test_6294.png,13.984091492684387,0.6313848411436604,0.039956813884049536,0.17370328
image_test_6294.png,15.556061504218167,0.6742708824797203,0.027822352557432567,0.13906603
image_test_6294.png,17.255859388124023,0.6436513776320777,0.018811094327651393,0.11776298
image_test_6294.png,14.641738813943437,0.6481567964286165,0.034342042283293406,0.16585787
image_test_6294.png,13.85163656129488,0.6408027075961917,0.04119422567531335,0.1869646
image_test_6294.png,15.28403601083654,0.6083717401212272,0.02962077374993197,0.14901282
image_test_6294.png,15.310064715027334,0.6502918719361132,0.02944377758752044,0.14209726
image_test_6294.png,16.337759821074314,0.6720842802769449,0.023239352201143523,0.13002837
image_test_6294.png,15.413848382148243,0.6481848332407221,0.028748498159303575,0.14468443
image_test_6294.png,15.925059454157513,0.6527823807362528,0.025556069150114876,0.1384645
image_test_6294.png,18.46669804249214,0.6903498235722522,0.014234106003250013,0.10529171
image_test_6294.png,15.871793646615224,0.6562142333351686,0.02587144197724832,0.13700202
image_test_6294.png,16.243457114038424,0.6492735255820895,0.02374949003488716,0.13414437
image_test_6294.png,15.273564756467033,0.6628012450442451,0.02969227842956771,0.14836994
image_test_6294.png,14.418328815194217,0.6636646851983339,0.036154896155033284,0.16014299
image_test_6294.png,15.733253516608423,0.6580162868519418,0.02671004676114171,0.1337882
image_test_6294.png,15.499404736891066,0.6716594973144048,0.028187692576941134,0.14051113
image_test_6294.png,19.638828042160885,0.6501607074841466,0.010867188386795158,0.07638617
image_test_6294.png,14.260775226533971,0.6485004006461754,0.03749060745984238,0.1768487
image_test_6294.png,14.600476918018062,0.6735641429042085,0.034669877583289106,0.16332072
image_test_6294.png,16.77213730089035,0.6852895768659149,0.021027433583899385,0.1263434
image_test_6294.png,17.76903426071877,0.6775765841112474,0.016714622555273485,0.11317496
image_test_6294.png,15.6688506520882,0.6532311621764052,0.027109089712632217,0.14588508
image_test_6294.png,15.16407381042761,0.6785376673002167,0.030450373146666126,0.16368937
image_test_6294.png,16.54284957371904,0.6800181105496645,0.022167414528963307,0.12344256
image_test_6294.png,15.683417358300233,0.6495822585330266,0.027018315215225845,0.1468062
image_test_6294.png,14.593963087020187,0.652612125578626,0.03472191673586105,0.16068535
image_test_6294.png,16.330441591003108,0.6142495284721303,0.023278545491799633,0.12868732
image_test_6294.png,16.01386138962263,0.6869255136823629,0.025038820169249378,0.13534302
image_test_6294.png,12.887669605784422,0.6448697865307651,0.05143195578761038,0.20526853
image_test_6294.png,13.951318701709177,0.6332399690076135,0.04025947709661316,0.18389834
image_test_6294.png,14.876060385234462,0.651924254633266,0.03253823275631175,0.15119907
image_test_6294.png,17.147064051419015,0.638666655643533,0.019288284129032402,0.10668929
image_test_6294.png,15.597657980773256,0.6149048723395492,0.027557143764074792,0.14472595
image_test_6294.png,13.305991853456337,0.630573137973412,0.04670902636547893,0.18017143
image_test_6294.png,15.002812753374641,0.6317507677970094,0.03160230241244666,0.1676467
image_test_6294.png,18.622358536482864,0.6793843544609154,0.013732959723702517,0.09849687
image_test_6294.png,16.810654243857442,0.529775950793333,0.02084176888170856,0.12614788
image_test_6294.png,14.877481610972987,0.6532072883857816,0.03252758638387458,0.1510582
image_test_6294.png,16.4863854108837,0.6627489670588504,0.022457502614398557,0.12869835
image_test_6294.png,15.304913747031845,0.6173522182134668,0.029478720221781027,0.14552383
image_test_6294.png,14.30125348054826,0.6648897603349407,0.03714280103779514,0.16405018
image_test_6294.png,19.634187439291416,0.6890561111577734,0.010878806599936026,0.08749177
image_test_6294.png,14.384541074426915,0.6459786897834047,0.036437275185611934,0.16574803
image_test_6294.png,16.94583338708115,0.6662567029918627,0.020203037096890655,0.12073484
image_test_6294.png,14.1999853071992,0.6206823088134235,0.03801906825576075,0.16524515
image_test_6294.png,11.872604078957949,0.6136474900790614,0.06497399820573989,0.23547606
image_test_6294.png,15.08487700567646,0.5990079835455717,0.031010752112569873,0.15064992
image_test_6294.png,15.905870766422716,0.6698918874327717,0.025669234848094274,0.13490865
image_test_6294.png,12.21577469744492,0.6217498314421492,0.06003749040721756,0.22325744
image_test_6294.png,15.85980464881279,0.5905522311126222,0.0259429605423378,0.13847096
image_test_6294.png,14.796211967458934,0.6056951754754627,0.03314200688920939,0.15137145
image_test_6294.png,14.650246200798884,0.587849120512456,0.03427483556500374,0.16957831
image_test_6294.png,14.313051030257967,0.6458075946257984,0.037042040050870015,0.16249424
image_test_6294.png,17.791525616965206,0.6698972308836543,0.016628284189367792,0.10904546
image_test_6294.png,15.927932620839993,0.6480155766346422,0.025539167585325945,0.13403273
image_test_6294.png,15.572061897641472,0.62494792546871,0.027720037294276148,0.14056155
image_test_6294.png,18.160416724374386,0.6697399832450456,0.015274194886875864,0.10308374
image_test_6294.png,14.68686668858545,0.6164436470459395,0.033987039099683765,0.15802631
image_test_6294.png,22.63964706759214,0.6522393193591831,0.005445469040243025,0.051747993
image_test_6294.png,14.234825849243073,0.6271567570398152,0.0377152868422669,0.16490765
image_test_6294.png,15.17170098966866,0.6512978032014096,0.030396942435209524,0.14913744
image_test_6294.png,17.311730187596016,0.6981171731909928,0.018570644710118194,0.11073159
image_test_6294.png,16.558315521553556,0.6488097821510628,0.022088613079770954,0.1267891
image_test_6294.png,18.281007981045093,0.6734919607691693,0.014855908022714793,0.104529135
image_test_6294.png,15.549006220308577,0.6028625372445846,0.02786758779182228,0.14763635
image_test_6294.png,13.67754860808866,0.6436958799999156,0.0428790484540867,0.18008676
image_test_6294.png,15.393531974502295,0.6658811098986384,0.028883299429721468,0.1432451
image_test_6294.png,17.183252845171747,0.6498184013542101,0.019128226931770423,0.11318714
image_test_6294.png,13.307874120451515,0.640388949955915,0.04668878668647044,0.1939424
image_test_6294.png,13.540605295676345,0.6625488972237789,0.044252669113681545,0.19422925
image_test_6294.png,16.10349837721668,0.6747949491246226,0.024527323674482727,0.12703234
image_test_6294.png,16.57229029703927,0.6038621895058289,0.022017650331850942,0.12624305
image_test_6294.png,16.83639391294642,0.6430809832969452,0.02071860967700978,0.12089093
image_test_6294.png,15.078085374663566,0.6558274901487832,0.031059285622078277,0.14666252
image_test_6294.png,15.444405400364438,0.6754455641953255,0.028546933277369006,0.14288864
image_test_6294.png,13.009810875945973,0.6511124090597662,0.05000563106663984,0.20684487
image_test_6294.png,17.837079773239058,0.6657071065721301,0.016454777821914457,0.1085202
image_test_6294.png,15.762085545948008,0.6506702579037046,0.026533310873943595,0.13648017
image_test_6294.png,19.373400476566907,0.6962409944555606,0.01155207373707871,0.089971125
image_test_6294.png,16.21277076537284,0.6468406025527029,0.02391789326347967,0.12823804
image_test_6294.png,15.53562611683194,0.6792568799555783,0.02795357695364928,0.14111997
image_test_6294.png,16.078315624638535,0.6040913773095773,0.024669959557670224,0.13392094
image_test_6294.png,22.027521714618764,0.6427502157424397,0.006269715415979747,0.0648472
image_test_6294.png,14.104692355185037,0.6513092939878817,0.03886250263354268,0.17361009
image_test_6294.png,11.44629777020857,0.5511070085350035,0.07167541612098387,0.23876426
image_test_6294.png,15.895410119038667,0.6672464186879807,0.025731137650751554,0.13831621
image_test_6294.png,14.103613175483076,0.6683469519912155,0.03887216078877699,0.17914742
image_test_6294.png,17.27497487772713,0.6879977827956282,0.01872847916694302,0.11816578
image_test_6294.png,15.035082397035929,0.6338235675438587,0.0313683561560786,0.15100314
image_test_6294.png,18.225260279719333,0.6456757589280685,0.01504783331996922,0.10077178
image_test_6294.png,12.675833995956033,0.6356598601401957,0.05400284006332702,0.20974493
image_test_6294.png,15.137795329189178,0.6457880095660574,0.03063518216317295,0.14713907
image_test_6294.png,15.681828188898926,0.6592326233330168,0.02702820356017445,0.14778715
image_test_6294.png,13.348189419795348,0.661389029629126,0.04625738289282213,0.19728012
image_test_6294.png,15.13993478479768,0.6330247235991755,0.03062009413566645,0.1425285
image_test_6294.png,13.994324183853026,0.6416875614262306,0.039862779892311725,0.17318642
image_test_6294.png,16.102088697193135,0.6451104856603042,0.02453528631083596,0.12575716
image_test_6294.png,15.587080038772989,0.5935141977406949,0.02762434543575147,0.14154544
image_test_6294.png,16.682079090886507,0.6817253527712819,0.02146802492833966,0.1294384
image_test_6294.png,14.7099680877111,0.6067213133445274,0.033806732034124154,0.15746468
image_test_6294.png,11.955040184916886,0.6205252163408504,0.06375231820572141,0.23649341
image_test_6294.png,21.877459380643643,0.6785044363591979,0.00649013995200433,0.061345875
image_test_6294.png,19.74031178861262,0.68440654017737,0.010616193387072573,0.0884466
image_test_6294.png,14.74021387809631,0.6136977021781154,0.033572108049530924,0.1566582
image_test_6294.png,15.595150952645753,0.6455121482373231,0.027573056118905752,0.14053923
image_test_6294.png,14.572050375899622,0.6729370235347581,0.03489755194799951,0.16969416
image_test_6294.png,15.77134016836817,0.6164506892742501,0.026476829768279104,0.13877639
image_test_6294.png,15.490909228005084,0.6645308710390427,0.028242886270522627,0.1481488
image_test_6294.png,17.165640272853707,0.6740606367453889,0.01920595790758569,0.11795295
image_test_6294.png,16.51252289147665,0.6315309228343017,0.022322750790437065,0.12888318
image_test_6294.png,14.418022345794814,0.4916549032026298,0.036157447594376,0.17013375
image_test_6294.png,11.798244395702898,0.6285769993394765,0.06609605825856851,0.24039888
image_test_6294.png,17.880059716685075,0.6447087186580142,0.01629273629525428,0.110201046
image_test_6294.png,16.332757310490468,0.6889897405818902,0.023266136351375942,0.12761766
image_test_6294.png,16.95959349292017,0.6427131788918695,0.020139127467258225,0.118861504
image_test_6294.png,12.86781317034201,0.6358446978449068,0.051667646905513454,0.20503962
image_test_6294.png,12.98782552447044,0.655054014599618,0.050259417116114445,0.20279112
image_test_6294.png,15.044575245231705,0.6618125173479751,0.03129986579922942,0.15027563
image_test_6294.png,12.04607698472699,0.6246334576107776,0.062429851447953114,0.22437948
image_test_6294.png,16.71867607070698,0.639947739032189,0.021287878995224864,0.12408067
image_test_6294.png,16.32820709286801,0.6955287372395577,0.0232905256693869,0.12618902
image_test_6294.png,19.929699800848898,0.6259013482226068,0.010163189418726624,0.07187853
image_test_6294.png,16.532664123047986,0.6261622344054336,0.022219464483341507,0.12445244
image_test_6294.png,15.218307025676605,0.6481193350195019,0.0300724836496793,0.13823785
image_test_6294.png,15.48977427428956,0.6128445264265252,0.02825026802618353,0.14267418
image_test_6294.png,13.503240235841742,0.647928850472502,0.044635044944528496,0.19053096
image_test_6294.png,13.04747317552009,0.6174558406043472,0.049573853891651865,0.20081446
image_test_6294.png,15.920054347090728,0.6484712665642541,0.02558553869268975,0.13753827
image_test_6294.png,15.134325318046784,0.6516013086348716,0.030659669442610168,0.16166443
image_test_6294.png,13.952507716390517,0.6484432883842982,0.04024845633556206,0.18030252
image_test_6294.png,15.441228316729621,0.6533257810960083,0.028567824442411023,0.1445288
image_test_6294.png,17.838778638731437,0.6467118060180767,0.0164483423297503,0.1065482
image_test_6294.png,16.12982829070535,0.650575213961992,0.02437907205283337,0.13473317
image_test_6294.png,14.36454692276585,0.6484304301098321,0.03660541271221192,0.17338523
image_test_6294.png,13.44492672479592,0.6396349434002742,0.04523840950007975,0.20226672
image_test_6294.png,15.714107080621789,0.6518097456186225,0.026828061419810603,0.13833573
image_test_6294.png,15.024550890567177,0.6444668170391494,0.03144451575172334,0.16006862
image_test_6294.png,22.660171337145023,0.7062796869407063,0.005419795078933925,0.055381373
image_test_6294.png,13.31802921161582,0.6532795002498283,0.046579742015211915,0.19226462
image_test_6294.png,18.5773167664368,0.6102626931907474,0.013876128831654871,0.10319635
image_test_6294.png,13.397895317186343,0.6498729794280435,0.04573097578925632,0.19211218
image_test_6294.png,15.467004134118596,0.6638803871505939,0.028398773673726327,0.14673106
image_test_6294.png,17.134420202220852,0.6462928792466759,0.019344520972596094,0.11952984
image_test_6294.png,15.228327346566886,0.6354172693258134,0.030003178469649935,0.14626323
image_test_6294.png,16.43214901374735,0.6462445234816279,0.022739719257527,0.12792066
image_test_6294.png,16.6574052305359,0.6302979904983079,0.021590339770464963,0.124685585
image_test_6294.png,12.114881457804788,0.6007046097130168,0.06144858040814316,0.22856846
image_test_6294.png,16.076651488573187,0.6106525160507037,0.02467941444087627,0.13366087
image_test_6294.png,14.44786267324343,0.6549702737449367,0.03590986171231432,0.17374405
image_test_6294.png,14.597248294472475,0.6322787279384826,0.03469566137877382,0.15996172
image_test_6294.png,14.431289608839325,0.6694175921895112,0.03604715874657065,0.16890678
image_test_6294.png,17.484040824302728,0.663593460662299,0.017848261387980565,0.11078027
image_test_6294.png,17.340010092378854,0.6217055849901665,0.018450111316341007,0.11475173
image_test_6294.png,14.977279026738639,0.6481618714753866,0.03178865092464914,0.15312143
image_test_6294.png,14.398603953439494,0.6450770418030766,0.03631947855523514,0.16548386
image_test_6294.png,16.22513786569743,0.6948376144053506,0.023849880834129835,0.12865794
image_test_6294.png,15.106033820527385,0.6558868610003532,0.030860049471893823,0.1541495
image_test_6294.png,15.991577062727762,0.6243030520624565,0.025167628443933724,0.13656062
image_test_6294.png,19.06416562736733,0.6769176551116567,0.012404619215065046,0.09303719
image_test_6294.png,16.02582637911922,0.653673201287303,0.02496993214020665,0.1372343
image_test_6294.png,16.457173893457192,0.6637180281542212,0.02260906542826681,0.124590844
image_test_6294.png,14.097507856131228,0.637455507311985,0.03892684576888355,0.17631277
image_test_6294.png,13.730156071039392,0.6346506494843521,0.04236277419993231,0.17299359
image_test_6294.png,18.100416450654087,0.6340043360411969,0.015486681079834561,0.10959734
image_test_6294.png,15.286143363385653,0.6259551160620689,0.029606404175008868,0.14593653
image_test_6294.png,17.86169688736585,0.654752280108968,0.01636177104892051,0.108398825
image_test_6294.png,15.1641245499423,0.6553380814659014,0.030450017390792044,0.1448912
image_test_6294.png,16.35471700692344,0.6543277683066248,0.023148790222382733,0.12770195
image_test_6294.png,16.204865947008678,0.6312729307256131,0.023961467100858856,0.13615485
image_test_6294.png,16.618928054311084,0.5996681653760392,0.021782473510734084,0.12768412
image_test_6294.png,16.96148135637669,0.648924694258146,0.02013037495899326,0.11838876
image_test_6294.png,15.846270662022812,0.6298664186792576,0.0260239330980767,0.13596362
image_test_6294.png,15.220627534466795,0.6102227346166884,0.030056419705595864,0.14877261
image_test_6294.png,13.230078387272048,0.6364014585915672,0.047532664653483145,0.19523641
image_test_6294.png,14.803746671857995,0.6391386124196552,0.03308455768330789,0.15297242
image_test_6294.png,14.395700509234729,0.6230453898174609,0.0363437677970347,0.16031763
image_test_6294.png,12.82547981621764,0.6448176528670813,0.052173745857832375,0.20776388
image_test_6294.png,15.806561632424811,0.6043081660292727,0.026262969950099524,0.13922574
